Titulo,Contenido,Fecha,Fuente,Categoria,Autor,Link,Clasificacion,Narrativa
1710024309664624744,"Elecciones 2023 📩 e inteligencia artificial 🤖.

👉Circulan en redes sociales imágenes o videos creados con inteligencia artificial que generan desinformación al mostrar situaciones o declaraciones ficticias. https://t.co/5gZbyE7jMx

✍️ @lugardel y @FlorBallarino .",2023-10-05 20:09:00+00:00,https://twitter.com/ReversoAr/status/1710024309664624744,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1710024309664624744,Tweet,
1709888916872949815,"Es falso el video que muestra la historia clínica de Javier Milei en una web del Ministerio de Salud

El Ministerio de Salud nacional negó que se trate de una página oficial de la cartera sanitaria. https://t.co/9s3HtfuQTe

✍️ @FlorBallarino y @depuntocorti",2023-10-05 11:11:00+00:00,https://twitter.com/ReversoAr/status/1709888916872949815,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1709888916872949815,Tweet,
1709669144012914940,"[NUEVO] Es falso el video que muestra la historia clínica de Javier Milei en una web del Ministerio de Salud

El Ministerio de Salud nacional negó que se trate de una página oficial de la cartera sanitaria. https://t.co/9s3HtfuQTe

✍️ @FlorBallarino y @depuntocorti",2023-10-04 20:37:42+00:00,https://twitter.com/ReversoAr/status/1709669144012914940,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1709669144012914940,Tweet,
1709661920272216137,"Cuáles son las desinformaciones de las que te tenés que cuidar en las elecciones de 2023 📩

En la alianza @ReversoAr, que lleva adelante su 3ra edición, nos proponemos luchar contra las desinformaciones del proceso electoral https://t.co/DWW9h4SAim

✍️ Juan José Domínguez.",2023-10-04 20:09:00+00:00,https://twitter.com/ReversoAr/status/1709661920272216137,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1709661920272216137,Tweet,
1709526529724539229,"La placa de La Nación en la que Patricia Bullrich se queja del acoso de Javier Milei en el debate presidencial es falsa

No hay registros públicos de que Bullrich haya dado tal declaración al ser consultada por el debate.
https://t.co/clWFs2I8JB

✍️ @AfpFactual",2023-10-04 11:11:00+00:00,https://twitter.com/ReversoAr/status/1709526529724539229,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1709526529724539229,Tweet,
1709304534260924438,"¿Sos periodista y querés combatir la desinformación electoral? 🟢🗳️

💻 A semanas de las elecciones presidenciales en Argentina, te invitamos a participar de esta capacitación virtual de #ReversoAr.

👉 Inscribite ahora en: https://t.co/ngfKlvtLPx https://t.co/xB2BX65sFu",2023-10-03 20:28:52+00:00,https://twitter.com/ReversoAr/status/1709304534260924438,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1709304534260924438,Tweet,
1709300586934382684,"[NUEVO] La placa de La Nación en la que Patricia Bullrich se queja del acoso de Javier Milei en el debate presidencial es falsa

No hay registros públicos de que Bullrich haya dado tal declaración al ser consultada por el debate.
https://t.co/clWFs2I8JB

✍️ @AfpFactual",2023-10-03 20:13:11+00:00,https://twitter.com/ReversoAr/status/1709300586934382684,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1709300586934382684,Tweet,
1708439427444273408,"Elecciones 2023 📩: si no voté en las PASO, ¿puedo hacerlo en las elecciones generales?

👉Para prevenirte ante las desinformaciones, en esta nota te contamos todo sobre el tema: https://t.co/vJ57mIguUB

✍️ @marianaleivaok

#InformaciónContraLaDesinformación. https://t.co/6Y0SC7z8Jy",2023-10-01 11:11:15+00:00,https://twitter.com/ReversoAr/status/1708439427444273408,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1708439427444273408,Tweet,
1708129827054612769,"No, en este video viral Sergio Massa no recibe una bolsa con cocaína, lo que le arrojan son cartas 

👉 En el video original -que compartió Massa en sus redes sociales- se puede ver que la bolsa que atrapa contiene papeles. https://t.co/97P4PPuGaF 

✍️ @depuntocorti",2023-09-30 14:41:00+00:00,https://twitter.com/ReversoAr/status/1708129827054612769,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1708129827054612769,Tweet,
1708076979050713302,"Javier Milei no faltó a 50 de 103 sesiones en la Cámara de Diputados; el video que así lo afirma confunde sesiones con votaciones

➡️La Cámara sesionó 27 veces desde que asumió Milei: ha faltado a 3 y suma 51 ausencias a votaciones. https://t.co/xnP5GfvWAu

✍️ @AfpFactual",2023-09-30 11:11:00+00:00,https://twitter.com/ReversoAr/status/1708076979050713302,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1708076979050713302,Tweet,
1707858034054042089,"[NUEVO] Javier Milei no faltó a 50 de 103 sesiones en la Cámara de Diputados; el video que así lo afirma confunde sesiones con votaciones

➡️La Cámara sesionó 27 veces desde que asumió Milei: ha faltado a 3 y suma 51 ausencias a votaciones. https://t.co/xnP5GfvWAu

✍️ @AfpFactual",2023-09-29 20:41:00+00:00,https://twitter.com/ReversoAr/status/1707858034054042089,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707858034054042089,Tweet,
1707850022937620638,"Si cuando vas a votar encontrás el nombre de una persona fallecida en el padrón, esto no es necesariamente prueba de fraude ❌

⬇️ En este video te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/3Ksyy4gSTu

📽️ @MatiFeran
🎨@sanquinter https://t.co/nzAzEZcmoE",2023-09-29 20:09:10+00:00,https://twitter.com/ReversoAr/status/1707850022937620638,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707850022937620638,Tweet,
1707845353423118436,"[NUEVO] No, en este video viral Sergio Massa no recibe una bolsa con cocaína, lo que le arrojan son cartas 

👉 En el video original -que compartió Massa en sus redes sociales- se puede ver que la bolsa que atrapa contiene papeles. https://t.co/97P4PPuGaF 

✍️ @depuntocorti",2023-09-29 19:50:37+00:00,https://twitter.com/ReversoAr/status/1707845353423118436,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707845353423118436,Tweet,
1707714591461978322,"Elecciones 2023 📩 e inteligencia artificial 🤖.

👉Circulan en redes sociales imágenes o videos creados con inteligencia artificial que generan desinformación al mostrar situaciones o declaraciones ficticias. https://t.co/5gZbyE7jMx

✍️ @lugardel y @FlorBallarino .",2023-09-29 11:11:01+00:00,https://twitter.com/ReversoAr/status/1707714591461978322,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707714591461978322,Tweet,
1707487595913973829,"Elecciones 2023: qué patrimonio declararon los candidatos

Schiaretti es el que más patrimonio declaró (más de $80 millones), seguido por Bullrich ($24,6 millones), Milei ($21,1 millones), Massa ($19,3 millones) y Bregman ($888 mil). https://t.co/rliPG24GXk

✍️ @Chequeado .",2023-09-28 20:09:01+00:00,https://twitter.com/ReversoAr/status/1707487595913973829,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707487595913973829,Tweet,
1707352200534462907,"No, Luis Petri, candidato a vice de Juntos por el Cambio, no formó parte del gobierno del Frente de Todos en 2019

La imagen que circula corresponde a una reunión parlamentaria de ese año con una delegación japonesa. https://t.co/HFJvMBVK9G

✍️@IgnacioCorral de @Chequeado",2023-09-28 11:11:00+00:00,https://twitter.com/ReversoAr/status/1707352200534462907,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707352200534462907,Tweet,
1707151071611691157,"No, Luis Petri, candidato a vice de Juntos por el Cambio, no formó parte del gobierno del Frente de Todos en 2019

La imagen que circula corresponde a una reunión parlamentaria de ese año con una delegación japonesa. https://t.co/HFJvMBVK9G

✍️@IgnacioCorral de @Chequeado .",2023-09-27 21:51:47+00:00,https://twitter.com/ReversoAr/status/1707151071611691157,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707151071611691157,Tweet,
1707076558119211385,"[NUEVO] No, Luis Petri, candidato a vice de Juntos por el Cambio, no formó parte del gobierno del Frente de Todos en 2019

La imagen que circula corresponde a una reunión parlamentaria de ese año con una delegación japonesa. https://t.co/HFJvMBVK9G

✍️@IgnacioCorral de @Chequeado",2023-09-27 16:55:42+00:00,https://twitter.com/ReversoAr/status/1707076558119211385,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1707076558119211385,Tweet,
1706989813167955993,"Cuáles son las desinformaciones de las que te tenés que cuidar en las elecciones de 2023 📩

En la alianza @ReversoAr, que lleva adelante su 3ra edición, nos proponemos luchar contra las desinformaciones del proceso electoral https://t.co/DWW9h4SAim

✍️ Juan José Domínguez.",2023-09-27 11:11:00+00:00,https://twitter.com/ReversoAr/status/1706989813167955993,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706989813167955993,Tweet,
1706778206617874728,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/6I2k05dMKJ",2023-09-26 21:10:09+00:00,https://twitter.com/ReversoAr/status/1706778206617874728,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706778206617874728,Tweet,
1706762398877565294,"🟢 Atención Gualeguaychú, Colón, Concepción del Uruguay, Gualeguay ¡y alrededores! 👇

🧑‍💻 Si sos periodista y querés profundizar sobre últimas estrategias contra la desinformación electoral, sumate a esta capacitación gratuita.

📅 03/10
📋 Inscribite en: https://t.co/ngfKlvtLPx https://t.co/LuokMJPPh2",2023-09-26 20:07:20+00:00,https://twitter.com/ReversoAr/status/1706762398877565294,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706762398877565294,Tweet,
1706627427240181799,"El audio del video que muestra a Javier Milei cantando la marcha peronista fue manipulado

👉 En el video original lo que se corea es el slogan de La Libertad Avanza, “la casta tiene miedo”.
https://t.co/NtSq2DOjRe

✍️ @AfpFactual en @ReversoAr",2023-09-26 11:11:00+00:00,https://twitter.com/ReversoAr/status/1706627427240181799,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706627427240181799,Tweet,
1706410928290381897,"[NUEVO] El audio del video que muestra a Javier Milei cantando la marcha peronista fue manipulado

👉 En el video original lo que se corea es el slogan de La Libertad Avanza, “la casta tiene miedo”.
https://t.co/NtSq2DOjRe

✍️ @AfpFactual en @ReversoAr",2023-09-25 20:50:43+00:00,https://twitter.com/ReversoAr/status/1706410928290381897,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706410928290381897,Tweet,
1706400428626247701,"Registro No Llame: cómo anotar tu número para dejar de recibir publicidad electoral

📲 Estos mensajes no deberían llegarte ni te deberían llamar a menos que hayas dado tu consentimiento expreso. https://t.co/t6NCiy3PCH

✍️ Juan José Domínguez.",2023-09-25 20:09:00+00:00,https://twitter.com/ReversoAr/status/1706400428626247701,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706400428626247701,Tweet,
1706265037411676198,"Elecciones 2023 📩 e inteligencia artificial 🤖.

👉Circulan en redes sociales imágenes o videos creados con inteligencia artificial que generan desinformación al mostrar situaciones o declaraciones ficticias. https://t.co/5gZbyE7jMx

✍️ @lugardel y @FlorBallarino .",2023-09-25 11:11:00+00:00,https://twitter.com/ReversoAr/status/1706265037411676198,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706265037411676198,Tweet,
1706038043742793984,"Está editado el video en el que Patricia Bullrich arrastra las palabras durante el Año Nuevo judío

👉 Como se puede constatar, comparándolo con la grabación original publicada en sus redes, el video fue ralentizado. https://t.co/vIyUwxlKU0

✍️ @AfpFactual",2023-09-24 20:09:00+00:00,https://twitter.com/ReversoAr/status/1706038043742793984,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1706038043742793984,Tweet,
1705902688016249130,"Si cuando vas a votar encontrás el nombre de una persona fallecida en el padrón, esto no es necesariamente prueba de fraude ❌

⬇️ En este video te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/3Ksyy4gSTu

📽️ @MatiFeran
🎨@sanquinter https://t.co/iBV300i1Vc",2023-09-24 11:11:09+00:00,https://twitter.com/ReversoAr/status/1705902688016249130,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1705902688016249130,Tweet,
1705675652647551468,"Jorge Asís no dijo que Javier Milei ganará las elecciones en esta entrevista con Alejandro Fantino; es un video de 2015 con el audio manipulado

➡️En la nota original, Asís se refería al entonces candidato a presidente Daniel Scioli. https://t.co/TRNMxqb2ev

✍️@AfpFactual",2023-09-23 20:09:00+00:00,https://twitter.com/ReversoAr/status/1705675652647551468,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1705675652647551468,Tweet,
1705540262527721842,"Elecciones 2023: qué patrimonio declararon los candidatos

Schiaretti es el que más patrimonio declaró (más de $80 millones), seguido por Bullrich ($24,6 millones), Milei ($21,1 millones), Massa ($19,3 millones) y Bregman ($888 mil). https://t.co/rliPG24GXk

✍️ @Chequeado",2023-09-23 11:11:00+00:00,https://twitter.com/ReversoAr/status/1705540262527721842,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1705540262527721842,Tweet,
1705313267680157908,"Elecciones 2023: qué es un deepfake y en qué se diferencia de un video manipulado

👉 Los deepfakes son videos generados sintéticamente con tecnología basada en IA con el objetivo de crear secuencias falsas pero realistas.
https://t.co/bDkyKnC9Kx

✍️ @lugardel de @Chequeado .",2023-09-22 20:09:00+00:00,https://twitter.com/ReversoAr/status/1705313267680157908,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1705313267680157908,Tweet,
1705310677340999798,"[NUEVO] Jorge Asís no dijo que Javier Milei ganará las elecciones en esta entrevista con Alejandro Fantino; es un video de 2015 con el audio manipulado

➡️En la nota original, Asís se refería al entonces candidato a presidente Daniel Scioli. https://t.co/TRNMxqb2ev

✍️@AfpFactual",2023-09-22 19:58:43+00:00,https://twitter.com/ReversoAr/status/1705310677340999798,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1705310677340999798,Tweet,
1705299718236979206,"[NUEVO] Está editado el video en el que Patricia Bullrich arrastra las palabras durante el Año Nuevo judío

👉 Como se puede constatar, comparándolo con la grabación original publicada en sus redes, el video fue ralentizado. https://t.co/vIyUwxlKU0

✍️ @AfpFactual",2023-09-22 19:15:10+00:00,https://twitter.com/ReversoAr/status/1705299718236979206,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1705299718236979206,Tweet,
1705177875622588829,"Es falso que Juan José Campanella haya dicho sobre Sergio Massa: “Lo veo bien”

👉 La pregunta hacia Campanella está editada y omite el fragmento en el que, en realidad, el realizador contesta en referencia a Patricia Bullrich. https://t.co/pV7g8TgVPa

✍️ @ignaciocorral",2023-09-22 11:11:00+00:00,https://twitter.com/ReversoAr/status/1705177875622588829,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1705177875622588829,Tweet,
1704956128302354726,"[NUEVO] Es falso que Juan José Campanella haya dicho sobre Sergio Massa: “Lo veo bien”

👉 La pregunta hacia Campanella está editada y omite el fragmento en el que, en realidad, el realizador contesta en referencia a Patricia Bullrich. https://t.co/pV7g8TgVPa

✍️ @ignaciocorral",2023-09-21 20:29:52+00:00,https://twitter.com/ReversoAr/status/1704956128302354726,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704956128302354726,Tweet,
1704950917320040625,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/nt1Zq5rznx",2023-09-21 20:09:09+00:00,https://twitter.com/ReversoAr/status/1704950917320040625,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704950917320040625,Tweet,
1704815487899627740,"Elecciones 2023: qué patrimonio declararon los candidatos

Schiaretti es el que más patrimonio declaró (más de $80 millones), seguido por Bullrich ($24,6 millones), Milei ($21,1 millones), Massa ($19,3 millones) y Bregman ($888 mil). https://t.co/rliPG24GXk

✍️ @Chequeado",2023-09-21 11:11:00+00:00,https://twitter.com/ReversoAr/status/1704815487899627740,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704815487899627740,Tweet,
1704588532780515659,"Elecciones 2023 📩: si no voté en las PASO, ¿puedo hacerlo en las elecciones generales?

👉Para prevenirte ante las desinformaciones, en esta nota te contamos todo sobre el tema: https://t.co/vJ57mIguUB

✍️ @marianaleivaok

#InformaciónContraLaDesinformación. https://t.co/E0YWTRueBD",2023-09-20 20:09:10+00:00,https://twitter.com/ReversoAr/status/1704588532780515659,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704588532780515659,Tweet,
1704561509064482845,"[NUEVO] Elecciones 2023: qué patrimonio declararon los candidatos

Schiaretti es el que más patrimonio declaró (más de $80 millones), seguido por Bullrich ($24,6 millones), Milei ($21,1 millones), Massa ($19,3 millones) y Bregman ($888 mil). https://t.co/rliPG24GXk

✍️ @Chequeado",2023-09-20 18:21:47+00:00,https://twitter.com/ReversoAr/status/1704561509064482845,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704561509064482845,Tweet,
1704548508471091606,"🟢 ¡Este viernes! 👉 Si sos periodista y estás en Tucumán, te esperamos en esta capacitación gratuita para profundizar sobre las últimas estrategias contra la desinformación electoral.

📅 22/09 ⏰ 13 a 17 hs
📋 Reservá tu lugar en: https://t.co/CcHPnWYbNi https://t.co/7tBKjUrYHz",2023-09-20 17:30:08+00:00,https://twitter.com/ReversoAr/status/1704548508471091606,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704548508471091606,Tweet,
1704528094126551263,"Es falso que Cecilia Strzyzowski “votó” en las elecciones primarias, o que alguien lo hizo en su lugar ❌

👉La Justicia electoral confirmó que Cecilia fue anulada como electora antes de las PASO, y que nadie sufragó en su nombre https://t.co/oYnNtbUWcs

✍️@AfpFactual",2023-09-20 16:09:00+00:00,https://twitter.com/ReversoAr/status/1704528094126551263,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704528094126551263,Tweet,
1704505948541255716,"Es engañoso el video que asegura que la UCR llamó en una carta a votar por Massa: la invitación es del grupo “Radicales en Unión por la Patria”

👉 La carta es real pero responde a un grupo de radicales, no al partido UCR. https://t.co/aEl7fwD2X0

✍️ @LaColo_Marina",2023-09-20 14:41:00+00:00,https://twitter.com/ReversoAr/status/1704505948541255716,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704505948541255716,Tweet,
1704226103194185864,"Anatomía de una urna: cómo detectar desinformaciones sobre la seguridad de las urnas

👉 En épocas electorales circulan imágenes que muestran urnas de votación con una cinta rota, y sugieren con ello la existencia de fraude. https://t.co/q9ZhfsuEpt

✍️ José Giménez",2023-09-19 20:09:00+00:00,https://twitter.com/ReversoAr/status/1704226103194185864,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704226103194185864,Tweet,
1704222975963074743,"[NUEVO] Es engañoso el video que asegura que la UCR llamó en una carta a votar por Massa: la invitación es del grupo “Radicales en Unión por la Patria”

👉 La carta es real pero responde a un grupo de radicales, no al partido UCR. https://t.co/aEl7fwD2X0

✍️ @LaColo_Marina",2023-09-19 19:56:35+00:00,https://twitter.com/ReversoAr/status/1704222975963074743,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704222975963074743,Tweet,
1704208381861310904,"[NUEVO] Es falso que Cecilia Strzyzowski “votó” en las elecciones primarias, o que alguien lo hizo en su lugar ❌

👉La Justicia electoral confirmó que Cecilia fue anulada como electora antes de las PASO, y que nadie sufragó en su nombre https://t.co/oYnNtbUWcs

✍️@AfpFactual",2023-09-19 18:58:35+00:00,https://twitter.com/ReversoAr/status/1704208381861310904,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704208381861310904,Tweet,
1704090750844019063,"Si cuando vas a votar encontrás el nombre de una persona fallecida en el padrón, esto no es necesariamente prueba de fraude ❌

⬇️ En este video te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/3Ksyy4gSTu

📽️ @MatiFeran
🎨@sanquinter https://t.co/T9uDihL9sw",2023-09-19 11:11:10+00:00,https://twitter.com/ReversoAr/status/1704090750844019063,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1704090750844019063,Tweet,
1703728322184683565,"Elecciones 2023: qué es un deepfake y en qué se diferencia de un video manipulado

👉 Los deepfakes son videos generados sintéticamente con tecnología basada en IA con el objetivo de crear secuencias falsas pero realistas.
https://t.co/bDkyKnC9Kx

✍️ @lugardel de @Chequeado .",2023-09-18 11:11:00+00:00,https://twitter.com/ReversoAr/status/1703728322184683565,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1703728322184683565,Tweet,
1703501327320383877,"Registro No Llame: cómo anotar tu número para dejar de recibir publicidad electoral

📲 Estos mensajes no deberían llegarte ni te deberían llamar a menos que hayas dado tu consentimiento expreso. https://t.co/t6NCiy3PCH

✍️ Juan José Domínguez.",2023-09-17 20:09:00+00:00,https://twitter.com/ReversoAr/status/1703501327320383877,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1703501327320383877,Tweet,
1703365969832272273,"¿Cómo detectar placas falsas? 🤔

📌 En este video 📽️ y en esta nota te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/1lc7TTuVmE

📽️ @MatiFeran
🎨 @sanquinter https://t.co/7nvFk7BKQx",2023-09-17 11:11:08+00:00,https://twitter.com/ReversoAr/status/1703365969832272273,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1703365969832272273,Tweet,
1703138940411126174,"Elecciones 2023 📩 e inteligencia artificial 🤖.

👉Circulan en redes sociales imágenes o videos creados con inteligencia artificial que generan desinformación al mostrar situaciones o declaraciones ficticias. https://t.co/5gZbyE7jMx

✍️ @lugardel y @FlorBallarino .",2023-09-16 20:09:00+00:00,https://twitter.com/ReversoAr/status/1703138940411126174,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1703138940411126174,Tweet,
1703056397175304425,"Cuáles son las desinformaciones de las que te tenés que cuidar en las elecciones de 2023 📩

En la alianza @ReversoAr, que lleva adelante su 3ra edición, nos proponemos luchar contra las desinformaciones del proceso electoral https://t.co/DWW9h4SAim

✍️ Juan José Domínguez.",2023-09-16 14:41:01+00:00,https://twitter.com/ReversoAr/status/1703056397175304425,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1703056397175304425,Tweet,
1702776596380233843,"Elecciones 2023 📩: si no voté en las PASO, ¿puedo hacerlo en las elecciones generales?

👉Para prevenirte ante las desinformaciones, en esta nota te contamos todo sobre el tema: https://t.co/vJ57mIguUB

✍️ @marianaleivaok

#InformaciónContraLaDesinformación. https://t.co/2j35HupBBf",2023-09-15 20:09:11+00:00,https://twitter.com/ReversoAr/status/1702776596380233843,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702776596380233843,Tweet,
1702765494267195453,"⚡ Atención periodistas de Tucumán 👉 ¡Se viene una nueva capacitación gratuita con las últimas estrategias para combatir la desinformación electoral!

📅 Te invitamos a acompañarnos este 22 de septiembre, de 13 a 17 horas.

📋 Inscribite ahora en: https://t.co/5HPgegKjo7 https://t.co/YEIin75eJt",2023-09-15 19:25:04+00:00,https://twitter.com/ReversoAr/status/1702765494267195453,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702765494267195453,Tweet,
1702694009087369719,"Este video está ralentizado para que Alberto Fernández parezca “borracho” ❌

👉La grabación está ralentizada. La original circula desde agosto de 2022 y fue publicada en varios medios de comunicación. https://t.co/aJIF52Fkrl 

✍️ @AfpFactual para @ReversoAr",2023-09-15 14:41:00+00:00,https://twitter.com/ReversoAr/status/1702694009087369719,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702694009087369719,Tweet,
1702641160223596756,"Es falso que Patricia Bullrich dijo: “Es muy duro pero vamos a tener que utilizar los ahorros de la gente” ❌

No hay registros públicos de que la candidata haya pronunciado esa frase. La presunta placa de Infobae es falsa.  https://t.co/f8tKuTnzZP

✍️@lugardel",2023-09-15 11:11:00+00:00,https://twitter.com/ReversoAr/status/1702641160223596756,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702641160223596756,Tweet,
1702414203594686641,"Si cuando vas a votar encontrás el nombre de una persona fallecida en el padrón, esto no es necesariamente prueba de fraude ❌

⬇️ En este video te dejamos algunas recomendaciones para evitar caer en desinformaciones. https://t.co/3Ksyy4gSTu

📽️ @MatiFeran
🎨@sanquinter https://t.co/0firFCIwLN",2023-09-14 20:09:10+00:00,https://twitter.com/ReversoAr/status/1702414203594686641,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702414203594686641,Tweet,
1702398715925831745,"[NUEVO] Este video está ralentizado para que Alberto Fernández parezca “borracho” ❌

👉La grabación está ralentizada. La original circula desde agosto de 2022 y fue publicada en varios medios de comunicación. https://t.co/aJIF52Fkrl 

✍️ @AfpFactual para @ReversoAr",2023-09-14 19:07:37+00:00,https://twitter.com/ReversoAr/status/1702398715925831745,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702398715925831745,Tweet,
1702336312068714916,"[NUEVO] Es falso que Patricia Bullrich dijo: “Es muy duro pero vamos a tener que utilizar los ahorros de la gente” ❌

No hay registros públicos de que la candidata haya pronunciado esa frase. La presunta placa de Infobae es falsa.  https://t.co/f8tKuTo7Pn

✍️@lugardel",2023-09-14 14:59:39+00:00,https://twitter.com/ReversoAr/status/1702336312068714916,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702336312068714916,Tweet,
1702278770609074655,"Elecciones 2023: para qué cargos pueden votar los extranjeros que residen en el país

Los migrantes que residen en el país sólo pueden votar representantes provinciales y municipales. https://t.co/5ZrhulmsAf

✍️ Juan José Domínguez.",2023-09-14 11:11:00+00:00,https://twitter.com/ReversoAr/status/1702278770609074655,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702278770609074655,Tweet,
1702051777275633929,"Elecciones 2023: qué es un deepfake y en qué se diferencia de un video manipulado

👉 Los deepfakes son videos generados sintéticamente con tecnología basada en IA con el objetivo de crear secuencias falsas pero realistas.
https://t.co/bDkyKnC9Kx

✍️ @lugardel de @Chequeado",2023-09-13 20:09:00+00:00,https://twitter.com/ReversoAr/status/1702051777275633929,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1702051777275633929,Tweet,
1701916385331294703,"Cuáles son las desinformaciones de las que te tenés que cuidar en las elecciones de 2023 📩

En la alianza @ReversoAr, que lleva adelante su 3ra edición, nos proponemos luchar contra las desinformaciones del proceso electoral https://t.co/DWW9h4SAim

✍️ Juan José Domínguez.",2023-09-13 11:11:00+00:00,https://twitter.com/ReversoAr/status/1701916385331294703,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1701916385331294703,Tweet,
1701702433712505303,"🟢 ¡Atención Río Gallegos y alrededores! 👇

🧑‍💻 Si sos periodista, te invitamos a participar de esta formación gratuita sobre las últimas estrategias y herramientas contra la desinformación electoral.

🗓️ 19/09
📋 Podés inscribirte en: https://t.co/5HPgegKRdF https://t.co/wMsCNlj92K",2023-09-12 21:00:50+00:00,https://twitter.com/ReversoAr/status/1701702433712505303,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1701702433712505303,Tweet,
1701689388726472870,"Anatomía de una urna: cómo detectar desinformaciones sobre la seguridad de las urnas

👉 En épocas electorales circulan imágenes que muestran urnas de votación con una cinta rota, y sugieren con ello la existencia de fraude. https://t.co/q9ZhfsuEpt

✍️ José Giménez",2023-09-12 20:09:00+00:00,https://twitter.com/ReversoAr/status/1701689388726472870,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1701689388726472870,Tweet,
1701553997528625595,"El mensaje en X que dice “los discapacitados son un gasto para el Estado” no es de Javier Milei ni de ninguna cuenta oficial de La Libertad Avanza

No hay registros públicos de que el candidato haya expresado esta frase. https://t.co/RqfAgrFVl9

✍️ @ignaciocorral",2023-09-12 11:11:01+00:00,https://twitter.com/ReversoAr/status/1701553997528625595,Tweet,ReversoAr,https://twitter.com/ReversoAr/status/1701553997528625595,Tweet,
